C#开发工程师,深圳市华磊迅拓科技有限公司,民营公司,150-500人,计算机软件,1-1.5万/月,深圳-龙华新区,1年经验,,招若干人,03-22发布,,,五险一金;补充医疗保险;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检;股票期权;员工旅游,
C#开发工程师,招商局国际信息技术有限公司,国企,50-150人,计算机服务(系统、数据服务、维修),0.8-1.3万/月,武汉-江汉区,3-4年经验,本科,招2人,03-22发布,,,补充医疗保险;补充公积金;餐饮补贴;弹性工作;定期体检;专业培训;出国机会;年终奖金;六险二金,
C#高级开发工程师,音泰思计算机技术（成都）有限公司,合资,150-500人,计算机软件,1-1.5万/月,成都,5-7年经验,本科,招1人,03-22发布,,,,
C#工程师,西安大医集团有限公司,外资（非欧美）,150-500人,医疗设备/器械,1-2万/月,北京,无工作经验,本科,招2人,03-22发布,,,周末双休;带薪年假;五险一金;绩效奖金;通讯补贴,
C#/ASP.NET开发工程师,广东网盈数码科技有限公司,民营公司,50-150人,互联网/电子商务,4-8千/月,广州-天河区,1年经验,大专,招3人,03-22发布,,软件工程 计算机科学与技术,,
C#开发工程师,广州佳禾科技有限公司,民营公司,150-500人,计算机软件,0.6-1.2万/月,赣州,3-4年经验,本科,招3人,03-22发布,,,五险一金;补充医疗保险;餐饮补贴;专业培训;年终奖金;年底双薪;周末双休,
C#高级开发工程师,超鸟科技（武汉）有限公司,民营公司,少于50人,计算机软件,0.7-1万/月,武汉-武昌区,2年经验,大专,招2人,03-22发布,,,五险一金;年终奖金;专业培训;弹性工作;带薪年假,
C#应用软件开发工程师,嘉兴凯实生物科技有限公司,民营公司,150-500人,医疗设备/器械,0.8-1.2万/月,杭州-滨江区,1年经验,本科,招1人,03-22发布,,,五险一金;餐饮补贴;定期体检;绩效奖金;年终奖金;员工旅游;周末双休,
C#、Winform应用软件开发工程师,上海复亚智能科技有限公司,民营公司,少于50人,航天/航空,0.6-1.5万/月,镇江,2年经验,大专,招若干人,03-22发布,,,定期体检;年终奖金;员工旅游;五险一金,
C#开发工程师,领益科技（深圳）有限公司,外资（欧美）,10000人以上,电子技术/半导体/集成电路,1-1.8万/月,东莞,1年经验,大专,招3人,03-22发布,,,五险一金;免费班车;通讯补贴;餐饮补贴;年终奖金;外宿补贴;提供食宿;周末双休;领导nice,
C#软件工程师（2019应届生）,广东信源物流设备有限公司,国企,500-1000人,机械/设备/重工,0.8-1.3万/月,广州-天河区,无工作经验,本科,招若干人,03-22发布,,,,
C#工程师,张家港金典软件有限公司,民营公司,少于50人,计算机软件,0.8-1万/月,张家港,1年经验,大专,招3人,03-22发布,,,,
C#开发工程师,武汉瑞康永创科技发展有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,武汉,无工作经验,本科,招若干人,03-22发布,,计算机科学与技术 计算机应用,五险一金;员工旅游;专业培训;交通补贴;通讯补贴;餐饮补贴;补充医疗保险,
c#中级软件开发工程师,武汉盛华伟业科技股份有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,武汉-洪山区,2年经验,本科,招若干人,03-22发布,,,五险一金;专业培训;绩效奖金;年终奖金;员工旅游,
资深c#开发专员——重庆,掠食龙（上海）信息技术有限公司,外资（非欧美）,150-500人,交通/运输/物流,1-1.5万/月,重庆,无工作经验,本科,招3人,03-22发布,英语良好,,五险一金;员工旅游;出国机会;专业培训,
C#\VB工程师（软件工程师）,广州今闰能源科技有限公司,民营公司,50-150人,新能源,4-6千/月,广州-黄埔区,无工作经验,,招1人,03-22发布,,,,
C#开发工程师,深圳丰盛装备股份有限公司,民营公司,150-500人,机械/设备/重工,0.8-1.5万/月,深圳-宝安区,1年经验,本科,招1人,03-22发布,,,五险一金;5天工作制;出国机会;生活补助;商业保险;年终奖金;员工旅游,
C#高级开发工程师,广州德盛信息技术有限公司,民营公司,少于50人,计算机软件,0.8-1.6万/月,广州-番禺区,3-4年经验,本科,招若干人,03-22发布,,软件工程 计算机信息管理,定期体检;员工旅游;年终奖金;社保医保,
C#游戏开发程序员,苏州热血网络科技有限公司,民营公司,50-150人,网络游戏,0.5-1.5万/月,苏州,1年经验,本科,招2人,03-22发布,英语良好,计算机科学与技术 软件工程,五险一金;餐饮补贴;绩效奖金;员工旅游;提供住宿,
高级软件工程师(C#),上海智鲜信息科技有限公司,民营公司,少于50人,互联网/电子商务,1.2-1.8万/月,上海-静安区,无工作经验,,招1人,03-22发布,,,,
C#开发工程师,深圳市盈勤创联科技有限公司,民营公司,少于50人,互联网/电子商务,1-1.8万/月,深圳-南山区,3-4年经验,大专,招2人,03-22发布,,计算机科学与技术 软件工程,五险一金;员工旅游;绩效奖金;年终奖金,
C#开发工程师,四川弘和集团,民营公司,150-500人,计算机服务(系统、数据服务、维修),1.2-2万/月,成都-武侯区,无工作经验,本科,招1人,03-22发布,,,五险一金;餐饮补贴;绩效奖金;交通补贴;股票期权;弹性工作;通讯补贴,
C#开发工程师,大连百易软件股份有限公司,民营公司,150-500人,计算机软件,0.6-1万/月,大连-高新园区,3-4年经验,,招2人,03-22发布,,,五险一金;绩效奖金;年终奖金;交通补贴;餐饮补贴;出国机会;节日福利,
ASP.NET(C#)软件工程师,广东康利达物联科技有限公司,上市公司,50-150人,计算机服务(系统、数据服务、维修),1-1.5万/月,广州-天河区,3-4年经验,大专,招1人,03-22发布,普通话精通,计算机科学与技术 软件工程,五险一金;交通补贴;员工旅游;绩效奖金;专业培训;弹性工作;股票期权;通讯补贴,
C#软件工程师,上海基灵智能科技有限公司,民营公司,50-150人,医疗设备/器械,1-1.5万/月,西安-雁塔区,1年经验,大专,招3人,03-22发布,,,,
C#高级开发工程师,浙江天马行空创新科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.7-1.5万/月,杭州-拱墅区,2年经验,本科,招2人,03-22发布,,,五险一金;员工旅游;交通补贴;年终奖金;绩效奖金;出国机会;通讯补贴;定期体检,
C#高级软件开发工程师,广东雅达电子股份有限公司,民营公司,500-1000人,电子技术/半导体/集成电路,1-2万/月,广州-海珠区,8-9年经验,本科,招2人,03-22发布,,,五险;员工旅游;交通补贴;餐饮补贴;绩效奖金;年终奖金;定期体检;广州社保;周末双休;节日福利,
C#开发工程师,成都百施特金刚石钻头有限公司,民营公司,150-500人,机械/设备/重工,0.8-1.2万/月,成都,3-4年经验,本科,招1人,03-22发布,,,周末双休;带薪年假;五险一金;节日福利;加班补贴;年中奖金;年终奖金;定期体检,
C#软件工程师,杭州开源电脑技术有限公司,民营公司,150-500人,计算机软件,0.5-1.3万/月,杭州-滨江区,3-4年经验,本科,招若干人,03-22发布,,,五险一金;餐饮补贴;交通补贴;年终奖金;绩效奖金;定期体检;弹性工作;专业培训,
C#开发程序员,浙江圣博创新科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-1.5万/月,杭州,2年经验,本科,招5人,03-22发布,,计算机应用 计算机科学与技术,五险一金;餐饮补贴;通讯补贴;绩效奖金;年终奖金;交通补贴;弹性工作,
C#高级软件工程师（GUI界面设计）,上海陛通半导体能源科技股份有限公司,合资,50-150人,电子技术/半导体/集成电路,2-3万/月,上海-浦东新区,5-7年经验,本科,招2人,03-22发布,英语良好,软件工程,年终奖金;定期体检;专业培训;出国机会;绩效奖金;五险一金,
C#开发工程师,浙江飞戎机器人科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.5-1.2万/月,嘉兴,1年经验,本科,招3人,03-22发布,,,全勤奖;绩效奖金;加班补贴;高温补贴;包吃,
C#开发工程师,武汉傲亿科技有限公司,民营公司,少于50人,互联网/电子商务,0.8-1万/月,武汉-洪山区,2年经验,本科,招2人,03-22发布,,,,
C#后端开发工程师（上海）,北京华航唯实机器人科技股份有限公司,民营公司,150-500人,仪器仪表/工业自动化,0.9-1.1万/月,上海-闵行区,2年经验,本科,招2人,03-22发布,,,五险一金;绩效奖金;专业培训;晋升空间大;行业大牛带领,
C#/.NET高级软件工程师,苏州睿电电子科技有限公司,国企,50-150人,电子技术/半导体/集成电路,1.2-2.2万/月,苏州-工业园区,2年经验,本科,招1人,03-22发布,,,,
C#/C++/C软件工程师,江苏经水信息科技有限公司,民营公司,少于50人,计算机软件,1.5-2.5万/月,昆山,2年经验,本科,招5人,03-22发布,英语良好,,,
高级软件工程师(c#),杭州永控科技有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,杭州,3-4年经验,本科,招5人,03-22发布,英语熟练,,五险一金;员工旅游,
c#软件工程师,深圳市海恒智能科技有限公司,民营公司,150-500人,计算机硬件,0.8-1.5万/月,宁波-鄞州区,无工作经验,,招1人,03-22发布,,,交通补贴;五险一金;员工旅游;专业培训;绩效奖金;定期体检;年终奖金;餐饮补贴;加班补贴,
C#/VB.NET软件工程师,上海强辰信息技术有限公司,民营公司,50-150人,计算机软件,1-1.5万/月,上海,3-4年经验,本科,招若干人,03-22发布,,日语一般,五险一金;补充医疗保险;定期体检;员工旅游;出国机会,
C#软件开发工程师,杭州博拉网络科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,1-1.5万/月,杭州-西湖区,2年经验,本科,招1人,03-22发布,,,五险一金;员工旅游;免费班车;专业培训;绩效奖金;年终奖金;股票期权;弹性工作;定期体检;出国机会,
c#软件开发工程师,海南正业中农高科股份有限公司,民营公司,500-1000人,农/林/牧/渔,1-1.5万/月,海口,3-4年经验,本科,招1人,03-22发布,,计算机工程,员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金,
c#.net中级软件开发,四川众一世纪能源科技有限公司,民营公司,50-150人,互联网/电子商务,0.8-1.2万/月,成都-高新区,3-4年经验,本科,招4人,03-22发布,,,五险一金;绩效奖金;节日福利;年终奖金,
C#开发工程师,上海天臣防伪技术股份有限公司,民营公司,150-500人,多元化业务集团公司,1-1.5万/月,上海-杨浦区,2年经验,本科,招1人,03-22发布,,,五险一金;员工旅游;年终奖金;餐饮补贴;定期体检;绩效奖金,
C#软件开发工程师（五险一金+节日福利+年终奖金）,武汉飞流智能技术有限公司,民营公司,少于50人,仪器仪表/工业自动化,0.9-1.2万/月,武汉,2年经验,本科,招2人,03-22发布,,,五险一金;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;股票期权;员工旅游,
C#初级程序员,青岛怀天大数据有限公司,民营公司,少于50人,计算机软件,3-4.5千/月,青岛-市北区,无工作经验,本科,招3人,03-22发布,,,五险一金;员工旅游;交通补贴;餐饮补贴;绩效奖金;年终奖金;股票期权;定期体检,
C#前端开发工程师,杭州京威盛智能科技有限公司,民营公司,50-150人,计算机硬件,0.8-1.5万/月,杭州-余杭区,3-4年经验,大专,招2人,03-22发布,,,五险一金;员工旅游;餐饮补贴;年终奖金,
.NET/C#开发工程师,同程艺龙,上市公司,10000人以上,互联网/电子商务,1-1.5万/月,苏州,2年经验,本科,招1人,03-22发布,,,五险一金;交通补贴;餐饮补贴;弹性工作;年终双薪;;岗位晋升;;加班补贴,
C#/.net软件开发工程师（winform开发，急招）,武汉北大高科软件股份有限公司,上市公司,50-150人,计算机软件,0.5-1.5万/月,武汉-洪山区,2年经验,大专,招1人,03-22发布,,,五险一金;交通补贴;年终奖金;通讯补贴;餐饮补贴;补充公积金;补充医疗保险;绩效奖金,
C#开发工程师,合肥欣奕华智能机器有限公司,民营公司,500-1000人,仪器仪表/工业自动化,1-1.5万/月,北京-大兴区,5-7年经验,本科,招5人,03-22发布,,,五险一金;补充医疗保险;免费班车;员工旅游;交通补贴;餐饮补贴;通讯补贴;年终奖金;定期体检,
ASP.NET(C#)开发工程师				(职位编号：01),鹏为软件股份有限公司,民营公司,50-150人,计算机软件,0.8-1.2万/月,深圳,2年经验,本科,招3人,03-22发布,,计算机科学与技术 软件工程,五险一金;员工旅游;年终奖金;绩效奖金;股票期权;节日福利;全勤奖;周末双休,
软件工程师c#.net开发程序员,常州慧展信息科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.4-1万/月,常州,1年经验,大专,招1人,03-22发布,,,定期体检;全勤奖;节日福利;带薪年假;周末双休;入职五险一金;生日福利,
C#高级开发工程师,中科数字健康科学研究院（南京）有限公司,民营公司,50-150人,医疗设备/器械,0.8-1.5万/月,南京-栖霞区,3-4年经验,本科,招2人,03-22发布,,,,
C#开发工程师,七星瓢虫环境科技（苏州）有限公司,民营公司,150-500人,电子技术/半导体/集成电路,0.8-1万/月,昆山,3-4年经验,大专,招1人,03-22发布,,,五险一金;餐饮补贴;年终奖金;周末双休;全勤奖;带薪年假;专业培训,
中高级C#开发工程师,深圳市德科信息技术有限公司,合资,1000-5000人,计算机软件,1-1.5万/月,广州-天河区,3-4年经验,本科,招若干人,03-22发布,,,五险一金;专业培训;绩效奖金;年终奖金;员工旅游,
客户端开发工程师（C#）,上海卓繁信息技术股份有限公司,民营公司,150-500人,计算机软件,0.8-1.2万/月,上海,无工作经验,,招2人,03-22发布,,,五险一金;交通补贴;餐饮补贴;专业培训;年终奖金;定期体检;做五休二;全勤奖;节日福利,
C#工程师(WPF方向),深圳市财盈通科技有限公司,民营公司,50-150人,互联网/电子商务,1-2万/月,深圳-龙岗区,3-4年经验,本科,招2人,03-22发布,,,弹性工作;带薪年假;五险一金;免费班车;绩效奖金;节日福利;专业培训;大小周休,
C++/C#软件工程师,昊志控股有限公司,民营公司,50-150人,机械/设备/重工,1.5-3万/月,广州-黄埔区,1年经验,本科,招3人,03-22发布,,,五险一金;免费班车;定期体检;带薪年假;节假日福利;激励旅游,
